_id,timestamp,message.hostname,message.imu.left.accelerations.x,message.imu.left.accelerations.y,message.imu.left.accelerations.z,message.imu.left.gyroscopes.x,message.imu.left.gyroscopes.y,message.imu.left.gyroscopes.z,message.imu.middle.accelerations.x,message.imu.middle.accelerations.y,message.imu.middle.accelerations.z,message.imu.middle.gyroscopes.x,message.imu.middle.gyroscopes.y,message.imu.middle.gyroscopes.z,message.imu.right.accelerations.x,message.imu.right.accelerations.y,message.imu.right.accelerations.z,message.imu.right.gyroscopes.x,message.imu.right.gyroscopes.y,message.imu.right.gyroscopes.z,message.timecode,message.timestamp,message.values[0],message.values[1],message.values[2],message.values[3],message.values[4],message.values[5],message.values[6],message.values[7],message.values[8],message.values[9],message.values[10],message.values[11],message.values[12],message.values[13],message.values[14],message.values[15],message.values[16],message.values[17]
68f65b3ec658f28f7d09553e,2025-10-20T15:54:38.439Z,raspberrypi,82,0.06,-0.78,9.92,-0.05,-0.01,11.28,-0.49,10.12,-0.05,-0.06,-0.9,-0.8,39.19,14.92,39.19,9.27,-43.76,33138.53,2025-10-06T07:12:18.534Z,82,0.06,-0.78,9.92,-0.05,-0.01,-0.8,39.19,14.92,39.19,9.27,-43.76,11.28,-0.49,10.12,-0.05,-0.06,-0.9
68f65b3ec658f28f7d095540,2025-10-20T15:54:38.456Z,raspberrypi,14.92,39.19,9.27,-43.76,11.28,-0.51,9.63,-0.02,0.01,-0.97,39.19,14.92,9.95,-0.03,-0.08,-0.96,-0.13,-0.85,33138.54,2025-10-06T07:12:18.542Z,14.92,39.19,9.27,-43.76,11.28,-0.51,9.95,-0.03,-0.08,-0.96,-0.13,-0.85,9.63,-0.02,0.01,-0.97,39.19,14.92
68f65b3ec658f28f7d095542,2025-10-20T15:54:38.457Z,raspberrypi,14.92,39.19,9.27,-43.76,11.28,-0.51,9.63,-0.02,0.01,-0.97,39.19,14.92,9.95,-0.03,-0.08,-0.96,-0.13,-0.85,33138.55,2025-10-06T07:12:18.550Z,14.92,39.19,9.27,-43.76,11.28,-0.51,9.95,-0.03,-0.08,-0.96,-0.13,-0.85,9.63,-0.02,0.01,-0.97,39.19,14.92
68f65b3ec658f28f7d095545,2025-10-20T15:54:38.463Z,raspberrypi,0.03,-1.03,39.19,14.92,39.19,9.27,-1.03,0.17,-0.83,9.58,-0.05,0.02,-43.76,11.28,-0.53,9.98,-0.02,-0.05,33138.55,2025-10-06T07:12:18.558Z,0.03,-1.03,39.19,14.92,39.19,9.27,-43.76,11.28,-0.53,9.98,-0.02,-0.05,-1.03,0.17,-0.83,9.58,-0.05,0.02
68f65b3ec658f28f7d095547,2025-10-20T15:54:38.472Z,raspberrypi,0.03,-1.03,39.19,14.92,39.19,9.27,-1.03,0.17,-0.83,9.58,-0.05,0.02,-43.76,11.28,-0.53,9.98,-0.02,-0.05,33138.56,2025-10-06T07:12:18.566Z,0.03,-1.03,39.19,14.92,39.19,9.27,-43.76,11.28,-0.53,9.98,-0.02,-0.05,-1.03,0.17,-0.83,9.58,-0.05,0.02
68f65b3ec658f28f7d09554a,2025-10-20T15:54:38.480Z,raspberrypi,0,-0.83,9.96,-0.04,0.04,-1.07,-0.44,10.1,0,-0.06,-1.07,-0.17,39.19,14.92,39.19,9.27,-43.76,11.28,33138.57,2025-10-06T07:12:18.574Z,0,-0.83,9.96,-0.04,0.04,-1.07,39.19,14.92,39.19,9.27,-43.76,11.28,-0.44,10.1,0,-0.06,-1.07,-0.17
68f65b3ec658f28f7d09554c,2025-10-20T15:54:38.488Z,raspberrypi,0,-0.83,9.96,-0.04,0.04,-1.07,-0.44,10.1,0,-0.06,-1.07,-0.17,39.19,14.92,39.19,9.27,-43.76,11.28,33138.58,2025-10-06T07:12:18.582Z,0,-0.83,9.96,-0.04,0.04,-1.07,39.19,14.92,39.19,9.27,-43.76,11.28,-0.44,10.1,0,-0.06,-1.07,-0.17
68f65b3ec658f28f7d09554f,2025-10-20T15:54:38.496Z,raspberrypi,1,-0.04,-1.16,-0.03,-0.7,9.76,9.27,-43.76,11.28,-0.37,10.14,0.01,0,0.06,-1.17,39.19,14.92,39.19,33138.59,2025-10-06T07:12:18.590Z,1,-0.04,-1.16,-0.03,-0.7,9.76,0,0.06,-1.17,39.19,14.92,39.19,9.27,-43.76,11.28,-0.37,10.14,0.01
68f65b3ec658f28f7d095551,2025-10-20T15:54:38.507Z,raspberrypi,1,-0.04,-1.16,-0.03,-0.7,9.76,9.27,-43.76,11.28,-0.37,10.14,0.01,0,0.06,-1.17,39.19,14.92,39.19,33138.59,2025-10-06T07:12:18.599Z,1,-0.04,-1.16,-0.03,-0.7,9.76,0,0.06,-1.17,39.19,14.92,39.19,9.27,-43.76,11.28,-0.37,10.14,0.01
68f65b3ec658f28f7d095553,2025-10-20T15:54:38.514Z,raspberrypi,6,-0.47,10.02,-0.03,-0.03,-1.24,39.19,14.92,39.19,9.27,-43.76,11.28,0.06,-0.74,9.8,-0.01,0.05,-1.25,33138.6,2025-10-06T07:12:18.607Z,6,-0.47,10.02,-0.03,-0.03,-1.24,0.06,-0.74,9.8,-0.01,0.05,-1.25,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b3ec658f28f7d095556,2025-10-20T15:54:38.520Z,raspberrypi,6,-0.47,10.02,-0.03,-0.03,-1.24,39.19,14.92,39.19,9.27,-43.76,11.28,0.06,-0.74,9.8,-0.01,0.05,-1.25,33138.61,2025-10-06T07:12:18.615Z,6,-0.47,10.02,-0.03,-0.03,-1.24,0.06,-0.74,9.8,-0.01,0.05,-1.25,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b3ec658f28f7d095558,2025-10-20T15:54:38.528Z,raspberrypi,-43.76,11.28,-0.36,10.01,0.02,-0.03,-1.3,39.19,14.92,39.19,9.27,-43.76,-1.3,0.14,-0.75,9.74,-0.02,0.05,33138.62,2025-10-06T07:12:18.623Z,-43.76,11.28,-0.36,10.01,0.02,-0.03,-1.3,0.14,-0.75,9.74,-0.02,0.05,-1.3,39.19,14.92,39.19,9.27,-43.76
68f65b3ec658f28f7d09555b,2025-10-20T15:54:38.536Z,raspberrypi,-43.76,11.28,-0.36,10.01,0.02,-0.03,-1.3,39.19,14.92,39.19,9.27,-43.76,-1.3,0.14,-0.75,9.74,-0.02,0.05,33138.63,2025-10-06T07:12:18.631Z,-43.76,11.28,-0.36,10.01,0.02,-0.03,-1.3,0.14,-0.75,9.74,-0.02,0.05,-1.3,39.19,14.92,39.19,9.27,-43.76
68f65b3ec658f28f7d09555d,2025-10-20T15:54:38.545Z,raspberrypi,4.92,39.19,9.27,-43.76,11.28,-0.3,9.51,-0.02,0.03,-1.35,39.19,14.92,10.23,0.04,-0.04,-1.32,0.2,-0.61,33138.63,2025-10-06T07:12:18.639Z,4.92,39.19,9.27,-43.76,11.28,-0.3,10.23,0.04,-0.04,-1.32,0.2,-0.61,9.51,-0.02,0.03,-1.35,39.19,14.92
68f65b3ec658f28f7d09555f,2025-10-20T15:54:38.553Z,raspberrypi,4.92,39.19,9.27,-43.76,11.28,-0.3,9.51,-0.02,0.03,-1.35,39.19,14.92,10.23,0.04,-0.04,-1.32,0.2,-0.61,33138.64,2025-10-06T07:12:18.647Z,4.92,39.19,9.27,-43.76,11.28,-0.3,10.23,0.04,-0.04,-1.32,0.2,-0.61,9.51,-0.02,0.03,-1.35,39.19,14.92
68f65b3ec658f28f7d095562,2025-10-20T15:54:38.561Z,raspberrypi,2,-1.37,39.19,14.92,39.19,9.27,-1.38,0.53,-0.46,9.85,-0.01,0.03,-43.76,11.28,-0.19,10.09,0.03,-0.08,33138.65,2025-10-06T07:12:18.656Z,2,-1.37,39.19,14.92,39.19,9.27,-43.76,11.28,-0.19,10.09,0.03,-0.08,-1.38,0.53,-0.46,9.85,-0.01,0.03
68f65b3ec658f28f7d095564,2025-10-20T15:54:38.569Z,raspberrypi,2,-1.37,39.19,14.92,39.19,9.27,-1.38,0.53,-0.46,9.85,-0.01,0.03,-43.76,11.28,-0.19,10.09,0.03,-0.08,33138.66,2025-10-06T07:12:18.664Z,2,-1.37,39.19,14.92,39.19,9.27,-43.76,11.28,-0.19,10.09,0.03,-0.08,-1.38,0.53,-0.46,9.85,-0.01,0.03
68f65b3ec658f28f7d095567,2025-10-20T15:54:38.577Z,raspberrypi,2,-1.37,39.19,14.92,39.19,9.27,-1.38,0.53,-0.46,9.85,-0.01,0.03,-43.76,11.28,-0.19,10.09,0.03,-0.08,33138.67,2025-10-06T07:12:18.672Z,2,-1.37,39.19,14.92,39.19,9.27,-43.76,11.28,-0.19,10.09,0.03,-0.08,-1.38,0.53,-0.46,9.85,-0.01,0.03
68f65b3ec658f28f7d095569,2025-10-20T15:54:38.585Z,raspberrypi,21,-0.15,9.97,0.04,-0.13,-1.41,39.19,14.92,39.19,9.27,-43.76,11.28,0.34,-0.47,9.73,0.02,0.01,-1.4,33138.68,2025-10-06T07:12:18.680Z,21,-0.15,9.97,0.04,-0.13,-1.41,0.34,-0.47,9.73,0.02,0.01,-1.4,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b3ec658f28f7d09556c,2025-10-20T15:54:38.594Z,raspberrypi,21,-0.15,9.97,0.04,-0.13,-1.41,39.19,14.92,39.19,9.27,-43.76,11.28,0.34,-0.47,9.73,0.02,0.01,-1.4,33138.68,2025-10-06T07:12:18.688Z,21,-0.15,9.97,0.04,-0.13,-1.41,0.34,-0.47,9.73,0.02,0.01,-1.4,39.19,14.92,39.19,9.27,-43.76,11.28
68f65b3ec658f28f7d09556e,2025-10-20T15:54:38.603Z,raspberrypi,76,11.28,-0.09,9.89,0.07,-0.12,-1.41,39.19,14.92,39.19,9.27,-43.76,-1.38,0.3,-0.36,9.77,0.02,-0.01,33138.69,2025-10-06T07:12:18.696Z,76,11.28,-0.09,9.89,0.07,-0.12,-1.38,0.3,-0.36,9.77,0.02,-0.01,-1.41,39.19,14.92,39.19,9.27,-43.76
68f65b3ec658f28f7d095570,2025-10-20T15:54:38.610Z,raspberrypi,76,11.28,-0.09,9.89,0.07,-0.12,-1.41,39.19,14.92,39.19,9.27,-43.76,-1.38,0.3,-0.36,9.77,0.02,-0.01,33138.7,2025-10-06T07:12:18.704Z,76,11.28,-0.09,9.89,0.07,-0.12,-1.38,0.3,-0.36,9.77,0.02,-0.01,-1.41,39.19,14.92,39.19,9.27,-43.76
68f65b3ec658f28f7d095573,2025-10-20T15:54:38.618Z,raspberrypi,0.19,9.27,-43.76,11.28,-0.02,9.89,0.04,0.03,-1.4,39.19,14.92,39.19,0.08,-0.13,-1.4,0.44,-0.36,9.69,33138.71,2025-10-06T07:12:18.712Z,0.19,9.27,-43.76,11.28,-0.02,9.89,0.08,-0.13,-1.4,0.44,-0.36,9.69,0.04,0.03,-1.4,39.19,14.92,39.19
68f65b3ec658f28f7d095575,2025-10-20T15:54:38.630Z,raspberrypi,0.19,9.27,-43.76,11.28,-0.02,9.89,0.04,0.03,-1.4,39.19,14.92,39.19,0.08,-0.13,-1.4,0.44,-0.36,9.69,33138.72,2025-10-06T07:12:18.721Z,0.19,9.27,-43.76,11.28,-0.02,9.89,0.08,-0.13,-1.4,0.44,-0.36,9.69,0.04,0.03,-1.4,39.19,14.92,39.19
68f65b3ec658f28f7d095577,2025-10-20T15:54:38.636Z,raspberrypi,39.19,14.92,39.19,9.27,-43.76,11.28,-0.17,10.06,0.04,0.07,-1.39,39.19,0.24,9.95,0.05,-0.12,-1.4,0.46,33138.72,2025-10-06T07:12:18.729Z,39.19,14.92,39.19,9.27,-43.76,11.28,0.24,9.95,0.05,-0.12,-1.4,0.46,-0.17,10.06,0.04,0.07,-1.39,39.19
68f65b3ec658f28f7d09557a,2025-10-20T15:54:38.642Z,raspberrypi,39.19,14.92,39.19,9.27,-43.76,11.28,-0.17,10.06,0.04,0.07,-1.39,39.19,0.24,9.95,0.05,-0.12,-1.4,0.46,33138.73,2025-10-06T07:12:18.737Z,39.19,14.92,39.19,9.27,-43.76,11.28,0.24,9.95,0.05,-0.12,-1.4,0.46,-0.17,10.06,0.04,0.07,-1.39,39.19
68f65b3ec658f28f7d09557c,2025-10-20T15:54:38.657Z,raspberrypi,0.03,-1.39,39.19,14.92,39.19,9.27,-1.37,0.39,0,9.96,0.04,0.07,-43.76,11.28,0.24,10.31,0.08,-0.1,33138.74,2025-10-06T07:12:18.745Z,0.03,-1.39,39.19,14.92,39.19,9.27,-43.76,11.28,0.24,10.31,0.08,-0.1,-1.37,0.39,0,9.96,0.04,0.07
68f65b3ec658f28f7d09557f,2025-10-20T15:54:38.659Z,raspberrypi,0.03,-1.39,39.19,14.92,39.19,9.27,-1.37,0.39,0,9.96,0.04,0.07,-43.76,11.28,0.24,10.31,0.08,-0.1,33138.75,2025-10-06T07:12:18.753Z,0.03,-1.39,39.19,14.92,39.19,9.27,-43.76,11.28,0.24,10.31,0.08,-0.1,-1.37,0.39,0,9.96,0.04,0.07
68f65b3ec658f28f7d095581,2025-10-20T15:54:38.667Z,raspberrypi,4,9.73,0.03,0.07,-1.34,39.19,10.31,0.07,-0.07,-1.33,0.49,0,14.92,39.19,9.27,-43.76,11.28,0.33,33138.76,2025-10-06T07:12:18.761Z,4,9.73,0.03,0.07,-1.34,39.19,14.92,39.19,9.27,-43.76,11.28,0.33,10.31,0.07,-0.07,-1.33,0.49,0
68f65b3ec658f28f7d095584,2025-10-20T15:54:38.676Z,raspberrypi,4,9.73,0.03,0.07,-1.34,39.19,10.31,0.07,-0.07,-1.33,0.49,0,14.92,39.19,9.27,-43.76,11.28,0.33,33138.76,2025-10-06T07:12:18.769Z,4,9.73,0.03,0.07,-1.34,39.19,14.92,39.19,9.27,-43.76,11.28,0.33,10.31,0.07,-0.07,-1.33,0.49,0
68f65b3ec658f28f7d095586,2025-10-20T15:54:38.684Z,raspberrypi,34,0.45,0.03,9.75,0.07,0,11.28,0.33,10.01,0.07,-0.07,-1.3,-1.33,39.19,14.92,39.19,9.27,-43.76,33138.77,2025-10-06T07:12:18.777Z,34,0.45,0.03,9.75,0.07,0,-1.33,39.19,14.92,39.19,9.27,-43.76,11.28,0.33,10.01,0.07,-0.07,-1.3
68f65b3ec658f28f7d095588,2025-10-20T15:54:38.691Z,raspberrypi,34,0.45,0.03,9.75,0.07,0,11.28,0.33,10.01,0.07,-0.07,-1.3,-1.33,39.19,14.92,39.19,9.27,-43.76,33138.78,2025-10-06T07:12:18.786Z,34,0.45,0.03,9.75,0.07,0,-1.33,39.19,14.92,39.19,9.27,-43.76,11.28,0.33,10.01,0.07,-0.07,-1.3
68f65b3ec658f28f7d09558b,2025-10-20T15:54:38.699Z,raspberrypi,8,-0.08,-1.29,0.49,-0.06,9.91,9.27,-43.76,11.28,0.17,9.91,0.06,0.02,0.05,-1.27,39.19,14.92,39.19,33138.79,2025-10-06T07:12:18.794Z,8,-0.08,-1.29,0.49,-0.06,9.91,0.02,0.05,-1.27,39.19,14.92,39.19,9.27,-43.76,11.28,0.17,9.91,0.06
68f65b3ec658f28f7d09558d,2025-10-20T15:54:38.708Z,raspberrypi,8,-0.08,-1.29,0.49,-0.06,9.91,9.27,-43.76,11.28,0.17,9.91,0.06,0.02,0.05,-1.27,39.19,14.92,39.19,33138.8,2025-10-06T07:12:18.802Z,8,-0.08,-1.29,0.49,-0.06,9.91,0.02,0.05,-1.27,39.19,14.92,39.19,9.27,-43.76,11.28,0.17,9.91,0.06
68f65b3ec658f28f7d095590,2025-10-20T15:54:38.715Z,raspberrypi,6,9.99,0.07,-0.12,-1.29,0.55,14.92,39.19,9.27,-43.76,11.28,-0.01,-0.27,9.74,0.03,0.03,-1.3,39.19,33138.81,2025-10-06T07:12:18.810Z,6,9.99,0.07,-0.12,-1.29,0.55,-0.27,9.74,0.03,0.03,-1.3,39.19,14.92,39.19,9.27,-43.76,11.28,-0.01
68f65b3ec658f28f7d095592,2025-10-20T15:54:38.723Z,raspberrypi,6,9.99,0.07,-0.12,-1.29,0.55,14.92,39.19,9.27,-43.76,11.28,-0.01,-0.27,9.74,0.03,0.03,-1.3,39.19,33138.81,2025-10-06T07:12:18.818Z,6,9.99,0.07,-0.12,-1.29,0.55,-0.27,9.74,0.03,0.03,-1.3,39.19,14.92,39.19,9.27,-43.76,11.28,-0.01
68f65b3ec658f28f7d095594,2025-10-20T15:54:38.733Z,raspberrypi,6,9.99,0.07,-0.12,-1.29,0.55,14.92,39.19,9.27,-43.76,11.28,-0.01,-0.27,9.74,0.03,0.03,-1.3,39.19,33138.82,2025-10-06T07:12:18.826Z,6,9.99,0.07,-0.12,-1.29,0.55,-0.27,9.74,0.03,0.03,-1.3,39.19,14.92,39.19,9.27,-43.76,11.28,-0.01
68f65b3ec658f28f7d095597,2025-10-20T15:54:38.740Z,raspberrypi,-1.28,39.19,14.92,39.19,9.27,-43.76,0.23,-0.36,9.84,0,-0.01,-1.24,11.28,0.04,10.06,0.06,-0.14,-1.27,33138.83,2025-10-06T07:12:18.834Z,-1.28,39.19,14.92,39.19,9.27,-43.76,11.28,0.04,10.06,0.06,-0.14,-1.27,0.23,-0.36,9.84,0,-0.01,-1.24
68f65b3ec658f28f7d095599,2025-10-20T15:54:38.748Z,raspberrypi,-1.28,39.19,14.92,39.19,9.27,-43.76,0.23,-0.36,9.84,0,-0.01,-1.24,11.28,0.04,10.06,0.06,-0.14,-1.27,33138.84,2025-10-06T07:12:18.842Z,-1.28,39.19,14.92,39.19,9.27,-43.76,11.28,0.04,10.06,0.06,-0.14,-1.27,0.23,-0.36,9.84,0,-0.01,-1.24
68f65b3ec658f28f7d09559b,2025-10-20T15:54:38.758Z,raspberrypi,0.84,0.06,0.01,-1.29,39.19,14.92,0.03,-0.18,-1.27,0.27,-0.2,9.87,39.19,9.27,-43.76,11.28,0.1,9.87,33138.85,2025-10-06T07:12:18.851Z,0.84,0.06,0.01,-1.29,39.19,14.92,39.19,9.27,-43.76,11.28,0.1,9.87,0.03,-0.18,-1.27,0.27,-0.2,9.87
68f65b3ec658f28f7d09559e,2025-10-20T15:54:38.764Z,raspberrypi,0.84,0.06,0.01,-1.29,39.19,14.92,0.03,-0.18,-1.27,0.27,-0.2,9.87,39.19,9.27,-43.76,11.28,0.1,9.87,33138.85,2025-10-06T07:12:18.859Z,0.84,0.06,0.01,-1.29,39.19,14.92,39.19,9.27,-43.76,11.28,0.1,9.87,0.03,-0.18,-1.27,0.27,-0.2,9.87
68f65b3ec658f28f7d0955a0,2025-10-20T15:54:38.772Z,raspberrypi,0.16,-0.24,9.83,0.01,0.02,-1.29,0.14,10.22,0.03,-0.12,-1.27,0.05,39.19,14.92,39.19,9.27,-43.76,11.28,33138.86,2025-10-06T07:12:18.867Z,0.16,-0.24,9.83,0.01,0.02,-1.29,39.19,14.92,39.19,9.27,-43.76,11.28,0.14,10.22,0.03,-0.12,-1.27,0.05
68f65b3ec658f28f7d0955a3,2025-10-20T15:54:38.780Z,raspberrypi,0.16,-0.24,9.83,0.01,0.02,-1.29,0.14,10.22,0.03,-0.12,-1.27,0.05,39.19,14.92,39.19,9.27,-43.76,11.28,33138.87,2025-10-06T07:12:18.875Z,0.16,-0.24,9.83,0.01,0.02,-1.29,39.19,14.92,39.19,9.27,-43.76,11.28,0.14,10.22,0.03,-0.12,-1.27,0.05
68f65b3ec658f28f7d0955a5,2025-10-20T15:54:38.788Z,raspberrypi,-0.11,-1.27,0.06,-0.17,9.73,-0.01,-43.76,11.28,0.15,10.18,-0.02,-0.08,0.03,-1.24,39.19,14.92,39.19,9.27,33138.88,2025-10-06T07:12:18.883Z,-0.11,-1.27,0.06,-0.17,9.73,-0.01,0.03,-1.24,39.19,14.92,39.19,9.27,-43.76,11.28,0.15,10.18,-0.02,-0.08
68f65b3ec658f28f7d0955a8,2025-10-20T15:54:38.796Z,raspberrypi,-0.11,-1.27,0.06,-0.17,9.73,-0.01,-43.76,11.28,0.15,10.18,-0.02,-0.08,0.03,-1.24,39.19,14.92,39.19,9.27,33138.89,2025-10-06T07:12:18.891Z,-0.11,-1.27,0.06,-0.17,9.73,-0.01,0.03,-1.24,39.19,14.92,39.19,9.27,-43.76,11.28,0.15,10.18,-0.02,-0.08
68f65b3ec658f28f7d0955aa,2025-10-20T15:54:38.805Z,raspberrypi,0.19,10.02,-0.01,-0.05,-1.27,0.12,14.92,39.19,9.27,-43.76,11.28,0.12,-0.11,9.71,-0.04,0.01,-1.28,39.19,33138.89,2025-10-06T07:12:18.899Z,0.19,10.02,-0.01,-0.05,-1.27,0.12,-0.11,9.71,-0.04,0.01,-1.28,39.19,14.92,39.19,9.27,-43.76,11.28,0.12
68f65b3ec658f28f7d0955ac,2025-10-20T15:54:38.813Z,raspberrypi,0.19,10.02,-0.01,-0.05,-1.27,0.12,14.92,39.19,9.27,-43.76,11.28,0.12,-0.11,9.71,-0.04,0.01,-1.28,39.19,33138.9,2025-10-06T07:12:18.907Z,0.19,10.02,-0.01,-0.05,-1.27,0.12,-0.11,9.71,-0.04,0.01,-1.28,39.19,14.92,39.19,9.27,-43.76,11.28,0.12
68f65b3ec658f28f7d0955af,2025-10-20T15:54:38.821Z,raspberrypi,76,11.28,0.09,9.9,-0.01,-0.07,-1.28,39.19,14.92,39.19,9.27,-43.76,-1.26,0.27,-0.25,9.8,-0.07,-0.02,33138.91,2025-10-06T07:12:18.916Z,76,11.28,0.09,9.9,-0.01,-0.07,-1.26,0.27,-0.25,9.8,-0.07,-0.02,-1.28,39.19,14.92,39.19,9.27,-43.76
68f65b3ec658f28f7d0955b1,2025-10-20T15:54:38.829Z,raspberrypi,76,11.28,0.09,9.9,-0.01,-0.07,-1.28,39.19,14.92,39.19,9.27,-43.76,-1.26,0.27,-0.25,9.8,-0.07,-0.02,33138.92,2025-10-06T07:12:18.924Z,76,11.28,0.09,9.9,-0.01,-0.07,-1.26,0.27,-0.25,9.8,-0.07,-0.02,-1.28,39.19,14.92,39.19,9.27,-43.76
68f65b3ec658f28f7d0955b4,2025-10-20T15:54:38.837Z,raspberrypi,2,39.19,9.27,-43.76,11.28,0.01,10.03,-0.03,0,-1.29,39.19,14.92,10.2,0.02,-0.07,-1.28,0.36,-0.28,33138.93,2025-10-06T07:12:18.932Z,2,39.19,9.27,-43.76,11.28,0.01,10.2,0.02,-0.07,-1.28,0.36,-0.28,10.03,-0.03,0,-1.29,39.19,14.92
68f65b3ec658f28f7d0955b6,2025-10-20T15:54:38.845Z,raspberrypi,2,39.19,9.27,-43.76,11.28,0.01,10.03,-0.03,0,-1.29,39.19,14.92,10.2,0.02,-0.07,-1.28,0.36,-0.28,33138.94,2025-10-06T07:12:18.940Z,2,39.19,9.27,-43.76,11.28,0.01,10.2,0.02,-0.07,-1.28,0.36,-0.28,10.03,-0.03,0,-1.29,39.19,14.92
68f65b3ec658f28f7d0955b8,2025-10-20T15:54:38.859Z,raspberrypi,-1.28,39.19,14.92,39.19,9.27,-43.76,0.44,-0.09,10.13,-0.06,0,-1.22,11.28,0.15,10.1,0,-0.03,-1.27,33138.94,2025-10-06T07:12:18.948Z,-1.28,39.19,14.92,39.19,9.27,-43.76,11.28,0.15,10.1,0,-0.03,-1.27,0.44,-0.09,10.13,-0.06,0,-1.22
68f65b3ec658f28f7d0955bb,2025-10-20T15:54:38.862Z,raspberrypi,-1.28,39.19,14.92,39.19,9.27,-43.76,0.44,-0.09,10.13,-0.06,0,-1.22,11.28,0.15,10.1,0,-0.03,-1.27,33138.95,2025-10-06T07:12:18.956Z,-1.28,39.19,14.92,39.19,9.27,-43.76,11.28,0.15,10.1,0,-0.03,-1.27,0.44,-0.09,10.13,-0.06,0,-1.22
68f65b3ec658f28f7d0955bd,2025-10-20T15:54:38.870Z,raspberrypi,13,9.74,-0.07,-0.01,-1.22,39.19,10.1,-0.02,-0.01,-1.24,0.13,-0.07,14.92,39.19,9.27,-43.76,11.28,0.23,33138.96,2025-10-06T07:12:18.964Z,13,9.74,-0.07,-0.01,-1.22,39.19,14.92,39.19,9.27,-43.76,11.28,0.23,10.1,-0.02,-0.01,-1.24,0.13,-0.07
68f65b3ec658f28f7d0955c0,2025-10-20T15:54:38.878Z,raspberrypi,13,9.74,-0.07,-0.01,-1.22,39.19,10.1,-0.02,-0.01,-1.24,0.13,-0.07,14.92,39.19,9.27,-43.76,11.28,0.23,33138.97,2025-10-06T07:12:18.973Z,13,9.74,-0.07,-0.01,-1.22,39.19,14.92,39.19,9.27,-43.76,11.28,0.23,10.1,-0.02,-0.01,-1.24,0.13,-0.07
68f65b3ec658f28f7d0955c2,2025-10-20T15:54:38.886Z,raspberrypi,13,9.74,-0.07,-0.01,-1.22,39.19,10.1,-0.02,-0.01,-1.24,0.13,-0.07,14.92,39.19,9.27,-43.76,11.28,0.23,33138.98,2025-10-06T07:12:18.981Z,13,9.74,-0.07,-0.01,-1.22,39.19,14.92,39.19,9.27,-43.76,11.28,0.23,10.1,-0.02,-0.01,-1.24,0.13,-0.07
68f65b3ec658f28f7d0955c4,2025-10-20T15:54:38.894Z,raspberrypi,-43.76,11.28,0.28,10.14,0,-0.06,-1.21,39.19,14.92,39.19,9.27,-43.76,-1.22,0.4,-0.19,9.75,-0.09,0,33138.98,2025-10-06T07:12:18.989Z,-43.76,11.28,0.28,10.14,0,-0.06,-1.22,0.4,-0.19,9.75,-0.09,0,-1.21,39.19,14.92,39.19,9.27,-43.76
68f65b3ec658f28f7d0955c7,2025-10-20T15:54:38.902Z,raspberrypi,-43.76,11.28,0.28,10.14,0,-0.06,-1.21,39.19,14.92,39.19,9.27,-43.76,-1.22,0.4,-0.19,9.75,-0.09,0,33138.99,2025-10-06T07:12:18.997Z,-43.76,11.28,0.28,10.14,0,-0.06,-1.22,0.4,-0.19,9.75,-0.09,0,-1.21,39.19,14.92,39.19,9.27,-43.76
68f65b3ec658f28f7d0955c9,2025-10-20T15:54:38.914Z,raspberrypi,19,14.92,39.19,9.27,-43.76,11.28,-0.27,9.75,-0.03,-0.03,-1.19,39.19,0.11,10.36,-0.02,-0.1,-1.21,0.67,33139,2025-10-06T07:12:19.005Z,19,14.92,39.19,9.27,-43.76,11.28,0.11,10.36,-0.02,-0.1,-1.21,0.67,-0.27,9.75,-0.03,-0.03,-1.19,39.19
68f65b3ec658f28f7d0955cc,2025-10-20T15:54:38.919Z,raspberrypi,19,14.92,39.19,9.27,-43.76,11.28,-0.27,9.75,-0.03,-0.03,-1.19,39.19,0.11,10.36,-0.02,-0.1,-1.21,0.67,33139.01,2025-10-06T07:12:19.013Z,19,14.92,39.19,9.27,-43.76,11.28,0.11,10.36,-0.02,-0.1,-1.21,0.67,-0.27,9.75,-0.03,-0.03,-1.19,39.19
68f65b3ec658f28f7d0955ce,2025-10-20T15:54:38.927Z,raspberrypi,0.05,-0.05,-1.17,39.19,14.92,39.19,-0.08,-1.13,0.3,-0.18,9.91,0.03,9.27,-43.76,11.28,0.12,10.01,0.02,33139.02,2025-10-06T07:12:19.021Z,0.05,-0.05,-1.17,39.19,14.92,39.19,9.27,-43.76,11.28,0.12,10.01,0.02,-0.08,-1.13,0.3,-0.18,9.91,0.03
68f65b3ec658f28f7d0955d0,2025-10-20T15:54:38.938Z,raspberrypi,0.05,-0.05,-1.17,39.19,14.92,39.19,-0.08,-1.13,0.3,-0.18,9.91,0.03,9.27,-43.76,11.28,0.12,10.01,0.02,33139.02,2025-10-06T07:12:19.029Z,0.05,-0.05,-1.17,39.19,14.92,39.19,9.27,-43.76,11.28,0.12,10.01,0.02,-0.08,-1.13,0.3,-0.18,9.91,0.03
